customer_id,name,age,gender,marital_status,number_of_dependents,annual_income,occupation,health_status,smoking_status,policy_type,coverage_amount,monthly_premium,policy_start_date
mostlyc5-9286-44bd-8b2a-5c1a63091ef8,Linda Torres,36,Female,Single,0,64000,Software Developer,Excellent,Non-smoker,Term Life,170000,75.2,8/14/22
mostly0f-98e2-4c11-8895-1d6690208799,Larry Green,28,Male,Divorced,1,52000,Electrical Engineer,Good,Non-smoker,Whole Life,400000,120.9,11/2/22
mostlyad-29d9-494c-8a47-b969ed5f676e,Sophia Nguyen,27,Female,Married,2,98000,Nurse,Fair,Current smoker,Variable Life,150000,89,12/17/22
mostly8a-297b-4ae4-a6cd-26bf49cdaf55,Oliver Smith,45,Male,Married,1,72000,Sales Manager,Excellent,Former smoker,Whole Life,400000,446.8,6/29/22
mostly66-bdfa-4510-bdca-35274a0a3be1,Frank Stewart,29,Female,Single,0,52000,Marketing Manager,Good,Non-smoker,Term Life,250000,75,12/20/22
mostlyce-4454-4883-91bc-152a4a89d440,Patricia Reyes,36,Male,Married,2,130000,Electrical Engineer,Excellent,Former smoker,Universal Life,700000,324.9,8/5/22
mostlycb-0838-4f76-a129-92fb9ec0c241,Michael Cruz,36,Female,Married,2,95000,Marketing Coordinator,Good,Non-smoker,Universal Life,460000,227.1,11/13/22
mostly6b-9722-45ef-afe7-0c7aba5627aa,Cynthia Jackson,38,Female,Married,2,81000,Operations Manager,Excellent,Non-smoker,Variable Life,250000,120.2,8/15/22
mostlye5-2d3e-4f28-b5f7-cb34ee70ea16,Grace King,36,Female,Single,0,48000,Marketing Manager,Excellent,Non-smoker,Term Life,250000,60.9,6/12/22
mostly7c-8f94-48f3-aa84-9d5c2beb4810,Catherine Turner,38,Female,Married,2,78000,HR Specialist,Good,Non-smoker,Universal Life,300000,317.8,3/26/22
mostly90-83b1-4a33-acf6-e904c05d5af5,Ethan Kim,38,Male,Married,2,94000,Project Manager,Good,Non-smoker,Term Life,600000,114.1,3/8/22
mostly0b-a8b9-4678-b2c2-223d001881f3,Jason Williams,34,Male,Married,3,133000,Operations Manager,Good,Former smoker,Universal Life,400000,130.7,2/28/22
mostly30-3241-4cc5-b3b3-04427b3dd934,Sandra Smith,55,Female,Divorced,2,145000,Operations Manager,Good,Non-smoker,Whole Life,600000,268.7,5/28/22
mostly19-2118-4bc3-b2af-35e6e283c907,Joseph King,63,Female,Married,3,190000,Software Developer,Excellent,Non-smoker,Whole Life,600000,511.6,12/1/22
mostlya5-9192-40fe-a299-b0ba8885b55a,Emily White,52,Female,Married,3,105000,Operations Manager,Excellent,Non-smoker,Universal Life,900000,90.7,9/19/22
mostly84-09eb-4485-9cf2-5b11c8aa7dfc,Maria Morris,36,Female,Married,3,42000,Data Analyst,Good,Non-smoker,Term Life,220000,90.2,4/12/22
mostly32-060b-467b-b31c-953e32d7765d,Donald Murphy,40,Female,Divorced,1,72000,Content Creator,Good,Non-smoker,Term Life,280000,75.4,2/27/22
mostly46-f9d8-4fd9-b6e5-2bbe50421277,Jeffrey Cox,52,Male,Married,3,125000,Software Engineer,Good,Current smoker,Universal Life,1200000,243.4,7/22/22
mostlye3-fb2e-444e-b041-6b4e11874ee6,Mark Hall,30,Female,Married,2,85000,Software Engineer,Good,Non-smoker,Term Life,250000,91.7,7/22/22
mostly46-d4fe-487b-82be-41e5d1fe7b35,Mark James,60,Male,Married,2,42000,School Counselor,Good,Non-smoker,Term Life,350000,75.4,9/19/22
mostlye7-519c-4d23-a1b5-76db69d28c2d,Matthew Nelson,35,Female,Married,0,94000,Marketing Specialist,Good,Non-smoker,Term Life,210000,90.3,12/10/22
mostlyda-ec2a-491d-a681-bffb71c1a2a0,Daniel Lewis,28,Female,Married,0,78000,Software Developer,Good,Non-smoker,Term Life,100000,68.6,12/15/22
mostlyaf-402a-4929-8f4b-e68354fddcb0,Heather Reyes,58,Male,Married,3,180000,HR Manager,Good,Non-smoker,Universal Life,700000,91.7,8/3/22
mostly9d-f09f-4628-8468-d637823baeaf,Jacob Allen,54,Female,Married,0,88000,Marketing Specialist,Good,Non-smoker,Term Life,250000,60.4,8/12/22
mostly0e-dc97-44a7-9b6a-a874714e80a4,Larry Gutierrez,26,Female,Single,0,52000,Research Assistant,Excellent,Non-smoker,Term Life,130000,50.3,4/1/22
mostly7a-d4e6-4983-a5e9-40a396161f25,Henry Jones,63,Male,Widowed,1,72000,Financial Analyst,Good,Former smoker,Term Life,180000,88.1,8/18/22
mostlybd-1bdb-4f4d-9832-4f60b6e92b91,Barbara Green,40,Male,Widowed,1,78000,Financial Analyst,Good,Former smoker,Whole Life,900000,95.5,11/2/22
mostly96-398b-4a06-a3d0-a297d948557e,Jerry Clark,63,Male,Widowed,1,42000,Data Analyst,Good,Non-smoker,Variable Life,400000,266.9,3/19/22
mostly09-73ac-4664-8c8c-02ec7030a10c,Joyce Coleman,35,Female,Married,2,60000,Data Analyst,Good,Non-smoker,Universal Life,600000,325.5,2/18/22
mostlyc3-bd20-43c2-a09b-0803060bc95f,Sandra Adams,49,Male,Widowed,1,62000,Content Creator,Excellent,Non-smoker,Term Life,200000,71.2,3/25/22
mostlyea-d340-4582-92c1-583ac097785b,Helen Bailey,60,Male,Married,0,65000,Software Developer,Good,Non-smoker,Term Life,150000,51.7,9/4/22
mostlyfd-01c9-4dd6-9168-a91f26fd5fd0,Emily Hernandez,29,Male,Married,1,56000,Sales Manager,Fair,Current smoker,Term Life,200000,55.3,12/2/22
mostlybb-85b1-478e-911b-40924e7a1c84,Justin Hughes,26,Female,Married,3,90000,Marketing Specialist,Excellent,Non-smoker,Term Life,250000,40.5,5/12/22
mostlybb-c635-4c5a-a047-f102f87a0228,Jeffrey King,34,Male,Married,2,102000,Nurse,Excellent,Non-smoker,Whole Life,500000,287.4,5/27/22
mostly57-1560-4c93-9448-80347bc5f955,Amy Brooks,63,Male,Married,2,85000,Project Manager,Fair,Former smoker,Universal Life,350000,66.9,3/20/22
mostly83-6a58-4517-a721-bb04a9774719,Jessica Allen,54,Female,Married,2,72000,Operations Manager,Good,Non-smoker,Term Life,250000,660.7,3/4/22
mostlydb-6fa0-45b5-991d-ed2badf829b2,James Wilson,65,Male,Married,0,110000,Marketing Director,Excellent,Non-smoker,Term Life,500000,217,5/22/22
mostlycd-a5db-4ab9-a62e-3c9c4e0f20af,Rachel Collins,29,Female,Married,0,56000,Software Engineer,Good,Non-smoker,Term Life,280000,63.1,3/7/22
mostlyb2-d15e-4f4a-a90a-c9e5dff0d2e9,William Ramirez,57,Male,Married,0,68000,Electrical Engineer,Excellent,Non-smoker,Term Life,150000,72.3,5/5/22
mostlyd0-63e4-44be-8721-0584d035b50a,Sarah Parker,43,Female,Widowed,0,72000,Marketing Coordinator,Fair,Former smoker,Whole Life,200000,52.1,12/20/22
mostlyfd-f1f6-470e-8af4-796518ac2a19,Paul Harris,26,Female,Single,0,48000,Graphic Designer,Fair,Former smoker,Term Life,150000,55.1,7/30/22
mostlye7-48be-488f-91be-7b55e6616b28,Diane Lopez,60,Male,Married,1,78000,Sales Director,Good,Non-smoker,Variable Life,520000,194.1,9/9/22
mostly5d-2d58-432f-8dd1-61bb52882167,Benjamin Ramirez,56,Female,Married,2,142000,Content Creator,Good,Non-smoker,Variable Life,400000,125.2,12/20/22
mostly7a-60b2-4324-956d-dbfa6481e913,Sarah Cooper,36,Female,Married,1,87000,Project Manager,Good,Non-smoker,Term Life,250000,91.3,5/13/22
mostly5c-fb69-4aaf-8aa6-b67e9c64ca78,Emily Sanders,57,Male,Married,2,102000,Electrical Engineer,Excellent,Former smoker,Variable Life,850000,329.9,8/3/22
mostlya3-01b0-482b-9b1e-3f7db8cc4665,Brian Parker,29,Female,Single,0,54000,School Principal,Good,Non-smoker,Term Life,120000,71.2,5/11/22
mostlyd3-2623-41be-b477-372d5bedb37e,Sharon Coleman,48,Male,Married,3,68000,Operations Manager,Good,Non-smoker,Whole Life,400000,326.1,3/2/22
mostly2b-248a-442b-be32-e12c0fbbb4f7,Eric Campbell,38,Female,Married,3,62000,School Principal,Fair,Non-smoker,Variable Life,800000,85.9,6/3/22
mostly3b-56ae-4722-bfbd-c9b6ca6a8b69,Mark Roberts,33,Male,Married,2,71000,Data Analyst,Good,Former smoker,Whole Life,400000,89.1,4/2/22
mostlye9-8a4f-487d-ac8b-7b016d97ad53,Kelly Baker,35,Female,Married,2,62000,Project Manager,Good,Non-smoker,Universal Life,100000,25.9,7/7/22
mostlycf-b09a-41b6-902f-72209c2d3f6b,Stephen Allen,40,Female,Married,2,98000,Marketing Director,Good,Non-smoker,Whole Life,480000,535.3,3/3/22
mostly51-8b35-4fd5-9c5b-a86c0662c0ed,Lisa Myers,28,Male,Married,3,125000,HR Specialist,Fair,Non-smoker,Whole Life,650000,71.7,1/10/22
mostly64-befd-4244-86c9-f40b9ea721b8,Ryan Foster,35,Male,Married,3,98000,Operations Manager,Fair,Former smoker,Whole Life,800000,324.3,3/20/22
mostlyfd-3554-4d9d-b564-bf4fb1379855,Lisa Sullivan,60,Male,Widowed,3,60000,Financial Analyst,Good,Non-smoker,Term Life,600000,264,8/29/22
mostly66-bed6-48f8-a117-b20e3e7ffbf6,Susan Brown,34,Female,Divorced,0,72000,Marketing Manager,Excellent,Non-smoker,Whole Life,200000,72.3,5/7/22
mostly93-6cf3-40a4-bb61-f362e63a2340,Carol King,44,Female,Married,1,190000,Teacher,Good,Former smoker,Whole Life,950000,115.6,5/13/22
mostlya7-be22-4e98-9e39-f8ad04407001,Linda Nguyen,44,Male,Married,3,97000,Electrical Engineer,Excellent,Non-smoker,Whole Life,300000,120.3,11/21/22
mostlyad-d41d-4696-85cd-fcd87d8b52b9,Samuel Cook,34,Female,Single,0,72000,Sales Manager,Good,Non-smoker,Term Life,180000,91.1,4/28/22
mostlycc-1b2d-4f31-8018-3f83d3221993,Gary Ward,27,Female,Single,0,52000,Data Analyst,Good,Non-smoker,Term Life,100000,38.2,12/4/22
mostly87-f90b-49b6-81e2-2ade8dc3be38,George James,28,Male,Single,0,46000,Senior Software Engineer,Fair,Non-smoker,Term Life,150000,91,12/15/22
mostlyaf-ab00-4745-b225-d8064031a44d,Melissa Flores,40,Female,Married,1,94000,Sales Manager,Good,Non-smoker,Term Life,280000,194.1,12/20/22
mostly20-692c-493d-b96e-70e2badfdd07,Karen Richardson,38,Male,Married,1,98000,Electrical Engineer,Excellent,Non-smoker,Term Life,220000,90.2,5/15/22
mostlyd5-b3ae-4b1a-9f08-53655ffdbccc,Dennis Myers,32,Female,Single,0,58000,Operations Manager,Good,Non-smoker,Term Life,180000,63.2,3/15/22
mostlyb2-9af9-44ab-9e61-64ca6c57beed,Joseph Bell,53,Female,Married,3,170000,Data Analyst,Excellent,Non-smoker,Whole Life,450000,496.5,5/9/22
mostly9c-a75a-4ae0-bb62-0f170141e66e,Helen Rivera,32,Female,Married,1,98000,Sales Director,Good,Non-smoker,Universal Life,500000,89.6,4/30/22
mostly39-9b57-4583-a52b-e33c0c3768b5,Joyce Kelly,27,Female,Married,0,52000,Data Analyst,Excellent,Non-smoker,Whole Life,150000,45.4,12/8/22
mostly47-dc39-46fc-8a1d-2845ae4596c0,Anna Foster,55,Female,Married,2,50000,Operations Manager,Good,Non-smoker,Whole Life,720000,88.1,5/19/22
mostly02-0be2-46ad-b242-28c42adf3716,Brian Young,62,Male,Married,1,60000,Graphic Designer,Good,Former smoker,Whole Life,800000,662.4,8/3/22
mostlyfe-5334-4428-99cb-734e01a0b709,Frank Collins,65,Female,Widowed,1,58000,Teacher,Fair,Current smoker,Term Life,200000,95.3,9/18/22
mostly8b-fb34-4122-aea9-04ad9af9550e,Sarah Lopez,45,Female,Married,2,115000,Logistics Coordinator,Excellent,Non-smoker,Whole Life,520000,151.8,7/1/22
mostly0a-9dca-4066-b75b-d3bc0f5d0073,Emily Cox,26,Female,Married,2,53000,Accountant,Fair,Non-smoker,Whole Life,160000,111.6,11/19/22
mostly93-86a8-4eb9-bf41-6b3143b0c2e3,Sandra Fisher,48,Male,Married,2,123000,Graphic Designer,Fair,Non-smoker,Whole Life,360000,89.4,1/10/22
mostlyda-69db-46d5-b387-cb2393b152b0,Joshua Flores,44,Female,Widowed,1,68000,Mechanical Engineer,Fair,Non-smoker,Whole Life,500000,88.9,1/10/22
mostly10-db11-4266-aaf0-7ca23039a99d,Diane Watson,35,Female,Married,3,42000,Electrical Engineer,Excellent,Non-smoker,Whole Life,520000,91.6,10/7/22
mostlyef-6856-42ef-b654-df22e7575369,Michael Gray,48,Female,Divorced,0,52000,Senior Software Engineer,Excellent,Non-smoker,Whole Life,200000,65,12/14/22
mostly5c-36c9-40f1-9563-e0b7c2146007,Nicole Bennett,39,Female,Married,1,98000,Nurse,Good,Non-smoker,Term Life,200000,89.1,4/7/22
mostlyab-415c-47a6-a757-788525e125c4,Jack Foster,49,Male,Married,3,153000,Data Analyst,Good,Former smoker,Universal Life,650000,120.8,9/28/22
mostly6c-d5dd-4431-9a2c-4bf1e2a6d8c4,Joseph Wilson,26,Male,Single,0,54000,Marketing Manager,Excellent,Non-smoker,Term Life,140000,60.8,9/28/22
mostly9a-f856-4114-a15f-953ac720ccd6,Joshua Gomez,34,Female,Married,2,92000,Electrical Engineer,Good,Non-smoker,Term Life,820000,267.1,9/17/22
mostly68-d820-4d9f-8d09-173d68ed0193,Ronald Clark,42,Male,Married,3,98000,Sales Manager,Good,Current smoker,Whole Life,520000,120,5/14/22
mostly2a-7b23-49ad-892b-23b01feaa817,Katherine Hill,42,Female,Married,3,175000,Sales Manager,Excellent,Non-smoker,Term Life,500000,210.6,4/14/22
mostlyf1-f98c-4e61-a4b1-3e94c8b46870,Christopher Mitchell,41,Male,Single,0,60000,Nurse,Excellent,Non-smoker,Term Life,150000,70.6,6/17/22
mostly68-540e-4481-84a9-3df3b8c1e9a3,Jonathan Price,65,Female,Married,0,54000,Research Assistant,Good,Non-smoker,Term Life,200000,85.2,4/14/22
mostlyb9-33cc-4616-8392-8759245a07ee,Mark Scott,48,Male,Married,2,112000,Customer Support,Good,Non-smoker,Whole Life,650000,318.1,9/9/22
mostly65-f7ab-4414-be34-093c5ef528e9,Brenda Peterson,48,Male,Married,1,42000,Sales Director,Good,Former smoker,Universal Life,600000,564.1,10/3/22
mostly18-f24c-4979-9148-f344dbd618a7,Gregory Collins,39,Male,Single,0,52000,Sales Manager,Fair,Non-smoker,Term Life,150000,55.2,9/25/22
mostlyaa-0d5c-4df8-b4b3-708871ba9083,Thomas Reed,32,Female,Married,1,84000,Operations Manager,Good,Non-smoker,Term Life,250000,88.6,4/21/22
mostlya8-9d17-457e-9936-83852e466fbd,David Garcia,26,Male,Divorced,2,92000,Operations Manager,Good,Non-smoker,Universal Life,450000,72,8/2/22
mostlyf4-7eb4-40ff-80ef-9075d8019af8,Donald Ramirez,52,Male,Married,2,120000,Project Manager,Fair,Former smoker,Universal Life,550000,325.5,7/1/22
mostly16-cdab-4af7-be6f-45d27bfa1867,Henry Harris,62,Male,Married,0,98000,Financial Analyst,Fair,Former smoker,Universal Life,250000,24,2/17/22
mostly0d-48b0-4af6-9fae-c9df38a82b7d,Kimberly Wright,30,Female,Single,0,61000,Mechanical Engineer,Good,Non-smoker,Term Life,180000,58.9,11/3/22
mostlyb7-d4af-4567-8083-6891900ef11f,Sarah Mitchell,34,Female,Married,1,91000,Operations Manager,Good,Non-smoker,Term Life,300000,114.9,10/9/22
mostlyca-4a14-46c9-b8da-3d9645cec322,David Davis,34,Female,Married,2,64000,Civil Engineer,Good,Non-smoker,Term Life,180000,90.2,4/14/22
mostly8b-4309-4561-8810-70cda3f1620a,Donald Morgan,37,Male,Single,0,52000,Data Analyst,Good,Non-smoker,Term Life,160000,61.6,9/9/22
mostly91-52ce-4fd2-9d48-f4082b5dbbe2,Christina Gutierrez,29,Male,Single,3,52000,Accountant,Excellent,Former smoker,Universal Life,700000,428.4,1/19/22
mostly15-cb27-4797-a6b0-207fbfda3f1c,Alice Simmons,36,Female,Married,2,42000,Research Assistant,Good,Non-smoker,Variable Life,350000,96.8,2/25/22
mostly9c-e1be-4315-a540-c1df46e4fd96,Noah Clark,36,Male,Married,2,62000,Software Developer,Excellent,Non-smoker,Universal Life,300000,237.7,2/1/22
mostlya9-ed1f-4439-af11-0e273673d977,Kenneth Reed,65,Female,Single,0,51000,Electrical Engineer,Fair,Current smoker,Term Life,100000,56.8,6/14/22
mostlye2-9944-4cd2-bea8-3ae2f79be066,Larry Brown,41,Male,Married,2,118000,Operations Manager,Good,Non-smoker,Term Life,400000,302.4,7/29/22
mostly9e-73d7-4fa9-80f9-88ccca1b29f9,Jacob Edwards,26,Male,Married,1,168000,Operations Manager,Good,Current smoker,Term Life,260000,70.2,6/15/22
mostlyf2-b827-4da4-af2c-b6151f5b4c5a,John Jenkins,41,Male,Married,1,86000,Electrical Engineer,Good,Current smoker,Term Life,260000,90.4,10/11/22
mostly98-0483-4794-8e5d-5cf5d163b630,Michael Williams,63,Female,Married,3,58000,School Principal,Good,Non-smoker,Whole Life,200000,120.6,5/29/22
mostlya4-63eb-4a68-81a6-1200daa2e36e,Susan Green,52,Male,Widowed,3,150000,Sales Manager,Good,Former smoker,Variable Life,700000,141.4,8/3/22
mostlyfe-14c4-4f5c-b183-0f92c2bf83ee,Helen Cox,46,Male,Married,1,88000,Electrical Engineer,Good,Non-smoker,Term Life,350000,120.3,3/9/22
mostlye0-a790-491d-bf68-c41a5a7c66d8,Olivia Brown,40,Female,Married,2,76000,Operations Manager,Excellent,Non-smoker,Variable Life,750000,89.5,9/16/22
mostlyeb-d514-4284-84c5-cb560fc77b14,Sophia Nguyen,49,Female,Divorced,2,188000,Project Manager,Excellent,Non-smoker,Term Life,120000,96.7,4/11/22
mostlyb6-5c2e-41a4-b435-a11314d78fff,Joyce Rogers,33,Female,Single,0,50000,Teacher,Excellent,Non-smoker,Term Life,160000,40.9,11/2/22
mostly03-fafb-4558-97de-6f6153253445,Helen Jackson,43,Male,Married,2,190000,School Principal,Fair,Former smoker,Whole Life,100000,316.9,12/20/22
mostly03-f594-400d-97a9-984d515c3ea2,Larry Myers,28,Male,Single,0,60000,Marketing Specialist,Excellent,Non-smoker,Term Life,260000,45.6,3/12/22
mostly48-5732-4847-b357-02fd924c4cb9,Amy Morris,48,Male,Married,2,125000,Project Manager,Good,Non-smoker,Universal Life,300000,180.7,9/22/22
mostlyc4-fd4d-41c4-a70a-3341c7c253ea,Heather Phillips,55,Male,Married,0,160000,Sales Director,Excellent,Non-smoker,Term Life,300000,52,7/14/22
mostly41-bb9d-4e55-a3ba-06eda0109f40,Patrick Roberts,34,Male,Widowed,1,94000,Logistics Coordinator,Good,Former smoker,Term Life,350000,651.8,7/20/22
mostlyaa-ffe8-4dc1-ac7c-746539ae6017,Debra Perez,26,Male,Married,1,74000,Graphic Designer,Good,Former smoker,Whole Life,500000,75.3,2/28/22
mostlyd6-bf1f-490d-bd1b-ef59c631032d,Brian Murphy,35,Male,Married,2,91000,Marketing Manager,Fair,Current smoker,Variable Life,200000,155.1,10/19/22
mostly21-2f38-437b-bf05-6d4f607098a9,Emily Harris,29,Female,Single,0,52000,Marketing Manager,Good,Non-smoker,Term Life,100000,45,2/2/22
mostly83-ace6-492c-adfb-b5e963d2e0d8,Jessica Rogers,29,Female,Married,0,58000,Marketing Manager,Excellent,Non-smoker,Universal Life,200000,71.6,11/7/22
mostlyec-ecbd-45cb-8036-a853fbff5d4c,Larry Garcia,47,Female,Single,0,52000,Data Analyst,Excellent,Non-smoker,Term Life,150000,58.5,5/14/22
mostly3b-bf7c-4283-bb8c-36c1118a908a,Ryan Kelly,39,Female,Married,1,76000,HR Manager,Good,Non-smoker,Term Life,200000,89,3/17/22
mostly31-0871-4361-a2cd-d276cc62a7f4,Justin Parker,63,Female,Married,1,76000,Marketing Manager,Fair,Current smoker,Term Life,220000,78.4,12/15/22
mostly2d-19da-40da-858e-0eef7d107af6,Victoria Parker,36,Female,Married,2,96000,Retired,Good,Non-smoker,Term Life,260000,95.4,4/11/22
mostlyc2-990a-4818-b0d5-38bd344e2b60,Adam Martin,41,Female,Married,3,125000,Mechanical Engineer,Excellent,Non-smoker,Variable Life,600000,268.7,5/9/22
mostly63-a430-4835-8964-c3ce2856a1a5,Michael Sullivan,31,Female,Single,0,54000,Marketing Manager,Good,Non-smoker,Term Life,150000,61,10/11/22
mostlydf-5197-4086-b800-eac864643a88,Jeffrey Martin,29,Female,Single,0,52000,Graphic Designer,Good,Former smoker,Term Life,120000,45.7,2/21/22
mostly98-b626-4bc9-a835-3dc31e2d27cd,Maria Jones,47,Male,Married,3,135000,Sales Manager,Excellent,Non-smoker,Variable Life,750000,526.2,5/14/22
mostlyba-2c56-4e00-bb0f-3f1598947d19,George Flores,44,Female,Married,2,172000,Operations Manager,Good,Former smoker,Term Life,250000,131.4,4/19/22
mostly7d-f13a-4f44-ac21-bc0ff63b5219,Kelly Taylor,53,Female,Married,2,190000,Financial Analyst,Good,Non-smoker,Whole Life,750000,112.5,9/10/22
mostly7f-f467-4426-af64-611e1ead3304,Paul Johnson,56,Female,Divorced,0,58000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,40.4,10/14/22
mostly6a-1dd8-4bad-92d9-a4ad998ca02b,Stephen Evans,49,Male,Married,3,190000,Content Creator,Excellent,Non-smoker,Universal Life,400000,146.1,7/28/22
mostly7d-e7d9-490f-999a-d81e84465d42,Olivia Brown,45,Female,Married,0,172000,Financial Analyst,Good,Non-smoker,Term Life,600000,267.7,4/28/22
mostlyf1-20c5-4d00-b068-0354235db223,Olivia Smith,30,Female,Married,3,76000,Architect,Excellent,Current smoker,Term Life,350000,155.6,9/25/22
mostlyf2-c6fc-4898-ad17-5f9f0661afa2,Steven Kelly,38,Female,Married,1,70000,School Principal,Excellent,Non-smoker,Universal Life,400000,72.4,5/14/22
mostly7d-8015-443b-b7f3-92b8d54e7055,Heather Hall,48,Male,Married,2,108000,Operations Manager,Good,Current smoker,Universal Life,700000,138.4,11/2/22
mostly9e-6a2b-41b6-bcbb-6f4f04fa0015,Paul Hernandez,45,Male,Married,2,102000,Project Manager,Excellent,Non-smoker,Term Life,500000,286.2,3/7/22
mostlyd1-e058-4f8e-96d6-b80d80a9fc6d,Emily James,30,Female,Married,2,77000,Nurse,Good,Non-smoker,Term Life,100000,50.3,3/1/22
mostlyd4-1379-4711-b45f-9070508ea01d,Ethan Brown,28,Male,Married,2,42000,Graphic Designer,Good,Non-smoker,Term Life,100000,56.4,1/14/22
mostly9c-8034-46c3-8bbb-b6c78fe6f499,Edward Diaz,38,Female,Married,2,68000,Electrical Engineer,Good,Non-smoker,Universal Life,520000,125.7,9/28/22
mostlybe-264a-414a-a224-e7ea863e7460,Adam Morris,31,Female,Single,0,64000,Graphic Designer,Excellent,Non-smoker,Term Life,180000,55.3,10/11/22
mostlya3-8f1a-4183-8643-56fd8bda67e9,Julie Myers,37,Female,Married,2,62000,Teacher,Excellent,Non-smoker,Term Life,100000,60.4,5/7/22
mostly10-d8fa-4c90-b3cb-5a94f5b8ccc8,Scott Hernandez,32,Female,Single,0,68000,Graphic Designer,Excellent,Non-smoker,Term Life,120000,45.3,5/19/22
mostlyf6-f90e-4205-a721-ff8cf8a11081,Angela Fisher,39,Female,Single,0,55000,School Principal,Fair,Non-smoker,Term Life,150000,55.9,12/20/22
mostly91-aac6-4714-86fc-fd76cf61098c,Nicole Bell,63,Male,Married,0,56000,Electrical Engineer,Excellent,Non-smoker,Universal Life,250000,61.7,7/1/22
mostly2a-43bd-4cdd-89a2-9ef4bf83ccb4,Carol Morgan,63,Female,Married,1,76000,Graphic Designer,Fair,Current smoker,Term Life,500000,90.9,8/2/22
mostlyc2-58ee-496b-90c2-fff2046588d5,Jason Scott,48,Male,Married,3,42000,HR Specialist,Good,Non-smoker,Term Life,300000,96.2,5/4/22
mostlyce-d67d-4466-8f9c-8c40f4843d83,Frank Thomas,50,Male,Married,2,150000,School Principal,Excellent,Non-smoker,Universal Life,520000,96.5,8/21/22
mostlya6-76e0-4d99-b271-11d602ae804b,Jonathan Johnson,52,Male,Married,3,120000,Senior Software Engineer,Excellent,Non-smoker,Universal Life,700000,425.7,1/15/22
mostly8a-c5c5-4e93-9c70-8fd2153fb97d,Ethan Brown,56,Male,Married,2,152000,Sales Manager,Fair,Former smoker,Whole Life,400000,186.3,7/11/22
mostlyae-1bf4-40bf-b801-92ea10061920,Jerry Rivera,65,Female,Married,1,72000,Electrical Engineer,Excellent,Non-smoker,Whole Life,450000,329,5/9/22
mostly9a-ecb7-4b7c-b24b-d77420b7a6ca,Kevin Smith,55,Female,Married,2,42000,Operations Manager,Excellent,Former smoker,Universal Life,300000,318,9/19/22
